client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
36913,32,technician,single,professional.course,no,yes,jun,9,187,1,0,nonexistent,92.963,1.215,no
36914,49,technician,single,professional.course,no,yes,jun,18,68,1,1,success,92.963,1.215,no
36915,45,admin.,married,basic.9y,no,yes,jun,12,60,2,0,nonexistent,92.963,1.215,no
36916,39,admin.,married,university.degree,no,no,jun,29,208,1,0,nonexistent,92.963,1.215,no
36917,39,admin.,married,university.degree,no,no,jun,4,459,1,1,failure,92.963,1.215,yes
36918,51,admin.,married,university.degree,no,no,jun,6,295,3,0,nonexistent,92.963,1.215,no
36919,24,student,single,unknown,no,yes,jun,9,124,1,1,failure,92.963,1.206,no
36920,36,admin.,single,high.school,no,yes,jun,13,248,1,1,failure,92.963,1.206,no
36921,45,technician,married,professional.course,no,yes,jun,6,191,1,0,nonexistent,92.963,1.206,no
36922,30,student,single,unknown,no,no,jun,18,205,3,0,nonexistent,92.963,1.206,no
36923,36,services,married,university.degree,no,no,jun,1,255,2,1,success,92.963,1.206,yes
36924,47,blue-collar,married,professional.course,no,no,jun,27,971,2,0,nonexistent,92.963,1.206,no
36925,45,self-employed,single,basic.9y,no,yes,jun,17,201,1,0,nonexistent,92.963,1.206,no
36926,24,technician,single,professional.course,no,no,jun,21,227,1,1,success,92.963,1.206,yes
36927,47,admin.,married,university.degree,no,yes,jun,29,140,1,0,nonexistent,92.963,1.206,no
36928,38,technician,single,university.degree,no,yes,jun,17,128,1,0,nonexistent,92.963,1.099,no
36929,45,technician,divorced,university.degree,no,no,jun,2,224,1,0,nonexistent,92.963,1.099,no
36930,42,services,married,university.degree,no,unknown,jun,15,122,1,1,failure,92.963,1.099,no
36931,37,entrepreneur,married,university.degree,no,yes,jun,8,108,1,0,nonexistent,92.963,1.099,no
36932,38,admin.,single,university.degree,no,no,jun,8,103,1,0,nonexistent,92.963,1.099,no
36933,38,admin.,single,university.degree,no,yes,jun,11,42,1,0,nonexistent,92.963,1.099,no
36934,36,entrepreneur,single,basic.4y,no,no,jun,20,185,1,0,nonexistent,92.963,1.099,yes
36935,36,entrepreneur,single,basic.4y,no,no,jun,12,166,1,0,nonexistent,92.963,1.099,no
36936,31,blue-collar,single,high.school,no,yes,jun,29,160,1,0,nonexistent,92.963,1.099,no
36937,64,management,married,university.degree,no,no,jun,29,205,1,0,nonexistent,92.963,1.099,yes
36938,33,housemaid,married,university.degree,no,no,jun,18,224,1,0,nonexistent,92.963,1.099,yes
36939,50,admin.,married,high.school,no,no,jul,20,140,3,0,nonexistent,92.469,1.085,yes
36940,51,retired,married,basic.4y,no,no,jul,29,1057,1,1,success,92.469,1.085,no
36941,56,management,married,professional.course,no,no,jul,30,291,2,0,nonexistent,92.469,1.085,no
36942,59,admin.,married,university.degree,no,yes,jul,1,92,1,0,nonexistent,92.469,1.085,no
36943,55,management,married,university.degree,no,no,jul,6,260,2,1,success,92.469,1.085,yes
36944,51,admin.,single,high.school,no,yes,jul,5,372,1,0,nonexistent,92.469,1.085,yes
36945,61,admin.,married,university.degree,no,yes,jul,15,261,4,0,nonexistent,92.469,1.085,yes
36946,24,self-employed,single,unknown,no,no,jul,19,342,2,0,nonexistent,92.469,1.072,yes
36947,51,housemaid,married,basic.4y,no,yes,jul,25,97,1,1,failure,92.469,1.072,no
36948,34,admin.,married,university.degree,no,yes,jul,11,248,3,0,nonexistent,92.469,1.072,no
36949,45,admin.,married,university.degree,no,no,jul,26,74,1,0,nonexistent,92.469,1.072,no
36950,45,admin.,married,university.degree,no,no,jul,4,252,1,0,nonexistent,92.469,1.072,yes
36951,45,admin.,married,university.degree,no,no,jul,29,252,1,0,nonexistent,92.469,1.072,yes
36952,50,admin.,married,university.degree,no,no,jul,8,356,1,0,nonexistent,92.469,1.072,yes
36953,60,admin.,married,university.degree,no,yes,jul,24,363,1,0,nonexistent,92.469,1.072,yes
36954,59,blue-collar,divorced,basic.4y,no,yes,jul,11,218,1,0,nonexistent,92.469,1.072,yes
36955,59,blue-collar,divorced,basic.4y,no,no,jul,29,367,1,0,nonexistent,92.469,1.072,yes
36956,58,retired,married,professional.course,no,no,jul,1,82,1,1,success,92.469,1.072,no
36957,63,retired,divorced,university.degree,no,yes,jul,8,146,1,1,failure,92.469,1.072,no
36958,51,technician,married,professional.course,no,no,jul,31,566,1,1,success,92.469,1.072,yes
36959,46,admin.,single,university.degree,no,yes,jul,28,309,1,0,nonexistent,92.469,1.072,yes
36960,46,entrepreneur,married,university.degree,no,yes,jul,26,396,1,0,nonexistent,92.469,1.072,yes
36961,43,technician,single,university.degree,no,no,jul,19,109,1,0,nonexistent,92.469,1.072,no
36962,51,technician,married,university.degree,no,yes,jul,16,226,1,0,nonexistent,92.469,1.072,no
36963,54,management,married,unknown,no,yes,jul,31,154,1,1,failure,92.469,1.072,no
36964,56,entrepreneur,married,unknown,no,yes,jul,1,129,1,0,nonexistent,92.469,1.072,no
36965,63,retired,divorced,university.degree,no,no,jul,15,317,1,1,failure,92.469,1.072,no
36966,60,housemaid,married,basic.4y,no,yes,jul,4,229,1,0,nonexistent,92.469,1.072,no
36967,38,technician,single,university.degree,no,yes,jul,7,98,1,0,nonexistent,92.469,1.072,no
36968,47,housemaid,married,basic.6y,unknown,no,jul,19,148,1,0,nonexistent,92.469,1.072,no
36969,58,technician,married,university.degree,unknown,yes,jul,8,160,1,0,nonexistent,92.469,1.072,no
36970,32,self-employed,single,university.degree,no,no,jul,13,590,1,2,failure,92.469,1.072,no
36971,32,self-employed,single,university.degree,no,yes,jul,20,940,1,1,success,92.469,1.072,yes
36972,36,unemployed,married,basic.9y,no,no,jul,28,153,1,0,nonexistent,92.469,1.072,no
36973,29,technician,married,professional.course,no,no,jul,6,86,2,1,failure,92.469,1.072,no
36974,56,entrepreneur,married,unknown,no,yes,jul,24,478,2,0,nonexistent,92.469,1.072,yes
36975,32,self-employed,single,university.degree,no,no,jul,28,276,2,0,nonexistent,92.469,1.072,yes
36976,50,admin.,married,university.degree,no,yes,jul,6,567,5,0,nonexistent,92.469,1.072,yes
36977,60,housemaid,married,basic.4y,no,yes,jul,19,503,2,2,success,92.469,1.072,yes
36978,51,technician,married,professional.course,no,yes,jul,25,135,2,1,failure,92.469,1.072,yes
36979,46,admin.,divorced,high.school,no,yes,jul,31,176,1,0,nonexistent,92.469,1.072,yes
36980,57,retired,divorced,basic.9y,no,yes,jul,18,247,2,0,nonexistent,92.469,1.059,yes
36981,56,admin.,divorced,unknown,no,yes,jul,2,353,2,0,nonexistent,92.469,1.059,yes
36982,21,unemployed,single,high.school,no,yes,jul,24,203,1,0,nonexistent,92.469,1.059,yes
36983,29,admin.,single,high.school,no,no,jul,6,446,1,0,nonexistent,92.469,1.059,yes
36984,36,admin.,married,high.school,no,yes,jul,5,122,1,1,failure,92.469,1.059,no
36985,47,blue-collar,married,professional.course,no,yes,jul,15,175,1,0,nonexistent,92.469,1.059,yes
36986,29,technician,single,university.degree,no,no,jul,30,1007,6,0,nonexistent,92.469,1.059,yes
36987,57,unknown,married,basic.6y,no,no,jul,23,64,1,0,nonexistent,92.469,1.059,no
36988,48,admin.,divorced,university.degree,no,yes,jul,16,409,2,0,nonexistent,92.469,1.059,yes
36989,35,admin.,single,high.school,no,yes,jul,16,147,2,2,failure,92.469,1.059,no
36990,56,retired,married,high.school,no,yes,jul,22,603,1,0,nonexistent,92.469,1.059,no
36991,30,admin.,married,university.degree,no,no,jul,31,438,2,0,nonexistent,92.469,1.059,yes
36992,57,retired,divorced,basic.9y,no,no,jul,20,897,3,0,nonexistent,92.469,1.059,no
36993,53,technician,married,high.school,no,yes,jul,14,531,3,0,nonexistent,92.469,1.059,no
36994,33,admin.,single,university.degree,no,no,jul,14,704,1,0,nonexistent,92.469,1.059,yes
36995,29,technician,single,university.degree,no,yes,jul,24,473,1,0,nonexistent,92.469,1.059,no
36996,47,technician,married,professional.course,no,no,jul,5,320,2,0,nonexistent,92.469,1.059,no
36997,28,admin.,single,university.degree,no,yes,jul,4,67,2,0,nonexistent,92.469,1.059,no
36998,75,retired,married,basic.4y,no,yes,jul,14,67,2,0,nonexistent,92.469,1.059,no
36999,58,admin.,married,high.school,no,yes,jul,3,318,4,1,failure,92.469,1.059,no
37000,34,admin.,married,high.school,no,no,jul,15,59,7,0,nonexistent,92.469,1.059,no
37001,35,technician,married,university.degree,no,yes,jul,9,236,2,0,nonexistent,92.469,1.059,no
37002,56,retired,married,high.school,no,yes,jul,2,308,2,0,nonexistent,92.469,1.059,yes
37003,46,admin.,single,university.degree,no,yes,jul,20,413,5,0,nonexistent,92.469,1.048,no
37004,43,entrepreneur,single,unknown,no,no,jul,4,96,3,1,failure,92.469,1.048,no
37005,31,admin.,single,university.degree,no,yes,jul,14,202,4,0,nonexistent,92.469,1.048,yes
37006,25,student,single,unknown,no,no,jul,30,116,3,0,nonexistent,92.469,1.048,no
37007,30,admin.,single,university.degree,no,no,jul,24,207,2,0,nonexistent,92.469,1.048,no
37008,23,student,single,high.school,no,no,jul,25,270,3,0,nonexistent,92.469,1.048,yes
37009,37,admin.,married,university.degree,no,yes,jul,15,227,2,0,nonexistent,92.469,1.048,yes
37010,28,services,single,university.degree,no,yes,jul,3,316,4,0,nonexistent,92.469,1.048,yes
37011,53,admin.,married,high.school,no,no,jul,14,964,1,1,failure,92.469,1.044,yes
37012,33,management,married,university.degree,no,yes,jul,9,429,1,0,nonexistent,92.469,1.044,yes
37013,41,admin.,married,university.degree,no,yes,jul,10,826,1,1,failure,92.469,1.044,no
37014,38,admin.,married,university.degree,no,yes,jul,12,422,1,0,nonexistent,92.469,1.044,no
37015,42,admin.,divorced,university.degree,no,no,jul,31,94,1,0,nonexistent,92.469,1.044,no
37016,37,admin.,married,high.school,no,no,jul,11,106,1,0,nonexistent,92.469,1.044,no
37017,25,student,single,unknown,unknown,yes,jul,22,371,1,0,nonexistent,92.469,1.044,yes
37018,50,admin.,married,high.school,no,yes,jul,8,98,2,1,failure,92.469,1.044,no
37019,46,admin.,divorced,high.school,no,unknown,jul,2,297,1,0,nonexistent,92.469,1.044,yes
37020,30,self-employed,single,university.degree,no,yes,jul,16,185,1,0,nonexistent,92.469,1.044,no
37021,26,services,single,high.school,no,yes,jul,27,407,1,1,success,92.469,1.044,yes
37022,31,services,single,university.degree,no,no,jul,22,82,2,1,failure,92.469,1.044,no
37023,25,student,single,high.school,no,yes,jul,13,112,1,1,failure,92.469,1.044,no
37024,29,unemployed,single,university.degree,no,yes,jul,13,611,1,0,nonexistent,92.469,1.044,no
37025,26,unemployed,single,high.school,no,yes,jul,18,445,1,0,nonexistent,92.469,1.044,no
37026,23,student,single,high.school,no,yes,jul,15,682,2,1,success,92.469,1.044,yes
37027,26,services,single,high.school,no,no,jul,1,180,2,0,nonexistent,92.469,1.044,yes
37028,46,admin.,divorced,high.school,no,no,jul,9,282,1,0,nonexistent,92.469,1.044,no
37029,45,technician,married,high.school,no,no,jul,23,58,1,0,nonexistent,92.469,1.044,no
37030,26,services,single,high.school,no,yes,jul,13,98,1,0,nonexistent,92.469,1.044,no
37031,23,student,single,high.school,no,no,jul,31,370,1,1,failure,92.469,1.044,yes
37032,42,blue-collar,married,high.school,no,yes,jul,30,148,1,0,nonexistent,92.469,1.044,no
37033,31,technician,married,university.degree,no,no,jul,10,404,1,0,nonexistent,92.469,1.044,no
37034,38,technician,single,university.degree,no,yes,jul,16,321,1,0,nonexistent,92.469,1.044,no
37035,26,student,single,high.school,no,yes,jul,19,432,1,0,nonexistent,92.469,1.044,no
37036,27,admin.,single,unknown,no,yes,jul,30,876,1,0,nonexistent,92.469,1.044,yes
37037,25,student,single,unknown,no,no,jul,29,170,1,0,nonexistent,92.469,1.044,no
37038,33,admin.,married,high.school,no,no,jul,30,257,1,0,nonexistent,92.469,1.044,yes
37039,27,admin.,single,university.degree,no,no,jul,24,207,1,0,nonexistent,92.469,1.044,no
37040,40,admin.,married,university.degree,no,yes,jul,22,243,1,0,nonexistent,92.469,1.044,yes
37041,44,technician,single,professional.course,no,yes,jul,4,112,2,0,nonexistent,92.469,1.044,no
37042,31,admin.,single,high.school,no,yes,jul,30,167,1,1,failure,92.469,1.029,yes
37043,42,technician,married,university.degree,no,no,jul,26,361,1,1,failure,92.469,1.029,yes
37044,47,management,married,university.degree,no,yes,jul,4,123,1,0,nonexistent,92.469,1.029,no
37045,42,admin.,single,university.degree,no,no,jul,5,268,2,0,nonexistent,92.469,1.029,yes
37046,29,technician,married,university.degree,no,yes,jul,10,896,2,0,nonexistent,92.469,1.029,yes
37047,68,retired,married,basic.4y,no,yes,jul,5,665,1,0,nonexistent,92.469,1.029,no
37048,50,technician,married,professional.course,no,no,jul,3,87,1,0,nonexistent,92.469,1.029,no
37049,45,admin.,married,university.degree,no,no,jul,2,194,1,1,success,92.469,1.029,no
37050,24,student,single,high.school,no,no,jul,24,115,1,1,failure,92.469,1.029,no
37051,41,admin.,married,university.degree,no,yes,jul,2,181,1,1,failure,92.469,1.029,no
37052,44,technician,married,professional.course,no,yes,jul,24,188,2,0,nonexistent,92.469,1.029,no
37053,20,student,single,high.school,no,no,jul,25,625,1,1,failure,92.469,1.029,no
37054,45,admin.,married,university.degree,no,yes,jul,15,106,1,0,nonexistent,92.469,1.029,no
37055,20,student,single,high.school,no,no,jul,3,74,1,0,nonexistent,92.469,1.029,no
37056,20,student,single,high.school,no,yes,jul,29,349,1,0,nonexistent,92.469,1.029,yes
37057,28,unemployed,single,university.degree,no,unknown,jul,5,167,1,0,nonexistent,92.469,1.029,no
37058,36,technician,single,high.school,no,yes,jul,4,243,1,1,failure,92.469,1.029,no
37059,69,services,married,unknown,no,no,jul,19,396,2,0,nonexistent,92.469,1.029,no
37060,30,self-employed,single,university.degree,no,yes,jul,3,90,3,0,nonexistent,92.469,1.029,no
37061,44,blue-collar,single,unknown,no,yes,jul,12,576,1,0,nonexistent,92.469,1.029,yes
37062,43,admin.,divorced,university.degree,no,no,jul,29,281,1,0,nonexistent,92.469,1.029,no
37063,42,blue-collar,married,basic.6y,no,yes,jul,22,72,1,0,nonexistent,92.469,1.029,no
37064,42,admin.,single,university.degree,no,yes,jul,20,122,1,0,nonexistent,92.469,1.029,no
37065,32,admin.,single,professional.course,no,yes,jul,13,72,1,0,nonexistent,92.469,1.029,no
37066,27,student,single,high.school,no,no,jul,22,537,2,1,failure,92.469,1.029,no
37067,42,technician,married,university.degree,no,no,jul,24,430,2,0,nonexistent,92.469,1.029,no
37068,32,admin.,single,university.degree,no,yes,jul,4,210,5,0,nonexistent,92.469,1.029,yes
37069,59,admin.,married,high.school,no,yes,jul,29,286,2,0,nonexistent,92.469,1.029,no
37070,40,technician,married,high.school,no,yes,jul,11,475,3,1,success,92.469,1.029,no
37071,26,admin.,single,university.degree,no,yes,jul,12,153,1,0,nonexistent,92.469,1.029,yes
37072,36,technician,married,professional.course,no,yes,jul,22,182,3,0,nonexistent,92.469,1.029,no
37073,32,admin.,single,university.degree,no,yes,jul,12,97,3,0,nonexistent,92.469,1.029,yes
37074,38,admin.,married,high.school,no,yes,jul,6,64,3,0,nonexistent,92.469,1.029,no
37075,29,student,single,high.school,no,yes,jul,13,253,2,0,nonexistent,92.469,1.018,yes
37076,33,technician,single,university.degree,no,yes,jul,4,359,2,0,nonexistent,92.469,1.018,no
37077,32,admin.,single,university.degree,no,yes,jul,5,315,4,0,nonexistent,92.469,1.018,no
37078,23,blue-collar,single,high.school,no,no,jul,29,104,2,0,nonexistent,92.469,1.007,yes
37079,32,admin.,single,university.degree,no,yes,jul,9,123,4,0,nonexistent,92.469,1.007,no
37080,23,technician,single,professional.course,no,yes,jul,27,336,4,0,nonexistent,92.469,1.007,yes
37081,29,technician,single,unknown,no,yes,jul,29,326,3,0,nonexistent,92.469,0.996,no
37082,51,management,divorced,university.degree,no,yes,jul,28,219,2,0,nonexistent,92.469,0.979,no
37083,26,admin.,single,university.degree,no,yes,jul,7,226,2,0,nonexistent,92.469,0.979,no
37084,51,management,divorced,university.degree,no,no,jul,30,166,7,1,failure,92.469,0.979,no
37085,45,admin.,married,university.degree,no,yes,jul,7,58,3,0,nonexistent,92.469,0.969,no
37086,27,management,single,university.degree,no,yes,jul,21,125,2,0,nonexistent,92.469,0.944,yes
37087,37,services,married,high.school,no,yes,jul,17,91,2,0,nonexistent,92.469,0.944,no
37088,27,technician,single,university.degree,no,yes,jul,24,258,3,0,nonexistent,92.469,0.944,no
37089,36,admin.,married,high.school,no,yes,jul,27,305,7,0,nonexistent,92.469,0.937,no
37090,53,management,married,unknown,no,yes,jul,16,465,6,0,nonexistent,92.469,0.937,no
37091,35,entrepreneur,married,high.school,no,no,jul,31,1084,4,0,nonexistent,92.469,0.933,yes
37092,33,admin.,divorced,university.degree,no,no,jul,14,106,3,0,nonexistent,92.469,0.927,no
37093,27,student,single,high.school,no,no,jul,29,64,3,0,nonexistent,92.469,0.927,no
37094,51,admin.,married,university.degree,no,yes,jul,16,139,5,0,nonexistent,92.469,0.921,yes
37095,51,admin.,married,university.degree,no,unknown,jul,23,116,3,0,nonexistent,92.469,0.921,no
37096,50,self-employed,married,unknown,no,unknown,jul,7,506,2,0,nonexistent,92.469,0.914,no
37097,38,admin.,single,university.degree,no,yes,jul,25,195,2,0,nonexistent,92.469,0.914,no
37098,38,admin.,single,university.degree,no,yes,jul,3,82,2,0,nonexistent,92.469,0.914,no
37099,26,technician,single,university.degree,no,yes,jul,23,105,2,0,nonexistent,92.469,0.908,no
37100,30,student,single,university.degree,no,no,jul,10,332,2,2,failure,92.469,0.908,yes
37101,44,admin.,divorced,high.school,no,no,jul,9,132,4,0,nonexistent,92.469,0.908,no
37102,23,student,single,basic.9y,no,no,jul,11,73,6,0,nonexistent,92.469,0.908,no
37103,54,admin.,married,university.degree,no,no,jul,23,822,6,1,success,92.469,0.908,yes
37104,34,admin.,married,university.degree,no,no,jul,2,51,4,1,failure,92.469,0.908,no
37105,26,admin.,single,university.degree,no,no,jul,4,148,4,0,nonexistent,92.469,0.908,no
37106,54,admin.,married,university.degree,no,yes,jul,3,72,2,1,failure,92.469,0.908,no
37107,26,technician,single,university.degree,no,no,jul,18,67,5,1,failure,92.469,0.908,no
37108,27,admin.,married,university.degree,no,no,jul,22,99,6,1,failure,92.469,0.908,yes
37109,38,management,married,university.degree,no,no,jul,3,486,5,0,nonexistent,92.469,0.908,yes
37110,30,student,single,university.degree,no,no,jul,31,109,3,0,nonexistent,92.469,0.908,no
37111,31,admin.,single,high.school,no,no,jul,21,258,6,0,nonexistent,92.469,0.908,no
37112,44,admin.,divorced,high.school,no,no,jul,19,573,5,0,nonexistent,92.469,0.908,yes
37113,47,admin.,married,university.degree,no,no,jul,10,186,9,0,nonexistent,92.469,0.908,no
37114,36,admin.,married,high.school,no,no,jul,30,383,6,0,nonexistent,92.469,0.908,no
37115,58,management,married,university.degree,no,no,jul,15,292,6,1,failure,92.469,0.903,no
37116,54,unemployed,married,university.degree,no,yes,jul,17,141,2,0,nonexistent,92.469,0.899,no
37117,41,admin.,married,high.school,no,no,aug,9,151,1,0,nonexistent,92.201,0.884,no
37118,32,services,married,high.school,no,no,aug,12,205,1,0,nonexistent,92.201,0.884,no
37119,61,self-employed,divorced,high.school,no,no,aug,9,92,1,0,nonexistent,92.201,0.884,no
37120,48,management,married,university.degree,no,yes,aug,24,313,1,0,nonexistent,92.201,0.884,no
37121,42,admin.,married,university.degree,no,yes,aug,4,576,1,1,success,92.201,0.884,yes
37122,61,retired,married,professional.course,no,no,aug,8,219,1,0,nonexistent,92.201,0.884,yes
37123,36,admin.,single,high.school,no,yes,aug,6,320,1,0,nonexistent,92.201,0.884,no
37124,31,admin.,single,university.degree,no,no,aug,30,138,1,1,success,92.201,0.884,no
37125,18,student,single,basic.9y,no,yes,aug,5,642,1,0,nonexistent,92.201,0.884,yes
37126,47,admin.,divorced,university.degree,no,yes,aug,19,185,1,0,nonexistent,92.201,0.884,yes
37127,52,management,married,university.degree,no,no,aug,2,600,1,0,nonexistent,92.201,0.884,yes
37128,29,student,single,high.school,no,unknown,aug,5,505,1,3,success,92.201,0.884,yes
37129,64,unemployed,married,university.degree,no,yes,aug,15,248,1,2,failure,92.201,0.884,no
37130,26,technician,single,university.degree,no,yes,aug,22,204,2,1,failure,92.201,0.884,no
37131,51,management,married,university.degree,no,yes,aug,9,138,1,0,nonexistent,92.201,0.884,no
37132,21,student,single,high.school,no,yes,aug,4,220,1,0,nonexistent,92.201,0.884,no
37133,51,management,married,university.degree,no,yes,aug,26,249,1,0,nonexistent,92.201,0.884,yes
37134,21,student,single,high.school,no,no,aug,16,259,1,1,failure,92.201,0.884,no
37135,42,technician,single,unknown,no,yes,aug,13,158,1,1,failure,92.201,0.884,no
37136,72,retired,divorced,university.degree,no,no,aug,19,270,1,0,nonexistent,92.201,0.884,no
37137,72,retired,divorced,university.degree,no,no,aug,9,370,1,0,nonexistent,92.201,0.884,no
37138,34,technician,single,professional.course,no,yes,aug,27,251,1,0,nonexistent,92.201,0.884,no
37139,24,student,single,high.school,no,yes,aug,21,79,1,0,nonexistent,92.201,0.884,no
37140,17,student,single,unknown,no,yes,aug,16,432,3,2,success,92.201,0.884,no
37141,34,technician,single,professional.course,no,no,aug,30,305,1,0,nonexistent,92.201,0.884,yes
37142,59,admin.,married,high.school,no,yes,aug,1,1019,2,1,success,92.201,0.884,yes
37143,34,technician,single,professional.course,no,no,aug,13,211,1,0,nonexistent,92.201,0.884,yes
37144,40,admin.,married,university.degree,no,no,aug,14,397,2,1,failure,92.201,0.884,no
37145,37,technician,married,professional.course,no,yes,aug,17,414,1,0,nonexistent,92.201,0.884,yes
37146,57,technician,married,high.school,no,yes,aug,17,290,2,1,success,92.201,0.884,yes
37147,59,admin.,married,high.school,no,yes,aug,4,277,1,0,nonexistent,92.201,0.884,yes
37148,52,management,married,university.degree,no,no,aug,31,206,1,1,failure,92.201,0.884,no
37149,46,unknown,married,unknown,no,no,aug,5,299,2,0,nonexistent,92.201,0.884,no
37150,43,services,divorced,basic.6y,no,yes,aug,7,40,3,0,nonexistent,92.201,0.884,no
37151,27,management,single,university.degree,no,yes,aug,23,106,1,0,nonexistent,92.201,0.884,no
37152,20,student,single,high.school,no,no,aug,7,254,1,0,nonexistent,92.201,0.884,yes
37153,59,retired,married,unknown,no,unknown,aug,13,177,1,0,nonexistent,92.201,0.884,no
37154,32,services,single,high.school,no,yes,aug,28,253,1,2,success,92.201,0.884,yes
37155,37,admin.,married,high.school,no,no,aug,7,179,2,1,failure,92.201,0.884,yes
37156,39,blue-collar,married,basic.9y,no,no,aug,22,394,1,0,nonexistent,92.201,0.884,yes
37157,59,retired,divorced,university.degree,no,yes,aug,7,526,1,0,nonexistent,92.201,0.884,no
37158,45,unemployed,divorced,basic.4y,no,yes,aug,24,156,1,0,nonexistent,92.201,0.884,no
37159,45,unemployed,divorced,basic.4y,no,no,aug,1,416,1,0,nonexistent,92.201,0.884,no
37160,46,admin.,married,high.school,no,no,aug,19,231,2,0,nonexistent,92.201,0.884,yes
37161,59,retired,married,unknown,no,no,aug,22,385,2,1,failure,92.201,0.884,yes
37162,43,services,divorced,basic.6y,no,yes,aug,12,813,2,0,nonexistent,92.201,0.884,no
37163,37,technician,married,professional.course,no,no,aug,6,157,3,2,success,92.201,0.884,yes
37164,56,entrepreneur,married,high.school,no,yes,aug,1,131,5,1,failure,92.201,0.884,no
37165,42,unemployed,married,unknown,no,no,aug,15,175,4,0,nonexistent,92.201,0.883,yes
37166,46,blue-collar,married,professional.course,no,no,aug,13,99,5,0,nonexistent,92.201,0.883,no
37167,31,admin.,single,university.degree,no,no,aug,31,331,2,0,nonexistent,92.201,0.883,no
37168,37,admin.,married,university.degree,no,no,aug,15,89,1,0,nonexistent,92.201,0.883,no
37169,52,retired,divorced,university.degree,no,yes,aug,2,155,2,1,success,92.201,0.883,yes
37170,70,retired,married,basic.4y,unknown,yes,aug,25,320,1,0,nonexistent,92.201,0.883,no
37171,32,technician,married,university.degree,no,no,aug,23,975,4,0,nonexistent,92.201,0.883,yes
37172,63,retired,married,basic.4y,no,no,aug,21,49,3,0,nonexistent,92.201,0.883,no
37173,42,unemployed,married,unknown,no,yes,aug,12,280,7,0,nonexistent,92.201,0.883,no
37174,52,technician,married,professional.course,no,no,aug,24,126,6,0,nonexistent,92.201,0.883,no
37175,57,management,married,university.degree,no,yes,aug,18,107,4,0,nonexistent,92.201,0.883,no
37176,60,self-employed,divorced,university.degree,no,no,aug,14,90,2,0,nonexistent,92.201,0.883,no
37177,59,housemaid,married,basic.4y,no,yes,aug,16,121,6,0,nonexistent,92.201,0.883,no
37178,32,technician,married,university.degree,no,yes,aug,21,148,2,1,success,92.201,0.883,no
37179,37,blue-collar,married,basic.9y,no,yes,aug,9,161,1,0,nonexistent,92.201,0.883,no
37180,63,retired,married,basic.4y,no,no,aug,25,87,4,0,nonexistent,92.201,0.883,no
37181,37,admin.,married,university.degree,no,no,aug,5,305,1,0,nonexistent,92.201,0.883,no
37182,28,student,single,unknown,no,yes,aug,12,111,1,1,failure,92.201,0.883,no
37183,52,retired,divorced,university.degree,no,no,aug,1,427,1,1,success,92.201,0.883,yes
37184,45,technician,single,university.degree,no,no,aug,22,146,1,0,nonexistent,92.201,0.883,no
37185,58,retired,married,high.school,no,no,aug,1,144,1,0,nonexistent,92.201,0.883,no
37186,79,retired,married,unknown,no,no,aug,21,86,2,0,nonexistent,92.201,0.883,no
37187,53,technician,married,professional.course,no,yes,aug,13,190,1,0,nonexistent,92.201,0.883,no
37188,53,technician,married,professional.course,no,yes,aug,20,100,1,1,failure,92.201,0.883,no
37189,24,student,single,high.school,no,no,aug,2,355,1,0,nonexistent,92.201,0.883,yes
37190,74,retired,married,high.school,no,no,aug,7,472,1,0,nonexistent,92.201,0.883,no
37191,54,admin.,divorced,high.school,no,yes,aug,15,131,2,1,success,92.201,0.883,yes
37192,74,retired,married,high.school,no,no,aug,15,174,1,0,nonexistent,92.201,0.883,no
37193,74,retired,married,high.school,no,yes,aug,31,1452,1,1,failure,92.201,0.883,yes
37194,58,unemployed,divorced,professional.course,no,no,aug,23,142,1,0,nonexistent,92.201,0.883,no
37195,74,retired,married,high.school,no,no,aug,15,135,1,0,nonexistent,92.201,0.883,no
37196,42,unemployed,married,unknown,no,yes,aug,19,250,4,2,success,92.201,0.883,yes
37197,35,admin.,single,university.degree,no,yes,aug,29,789,1,0,nonexistent,92.201,0.883,no
37198,31,technician,divorced,professional.course,no,yes,aug,23,310,2,1,failure,92.201,0.883,yes
37199,35,admin.,single,university.degree,no,yes,aug,5,338,1,0,nonexistent,92.201,0.883,yes
37200,35,admin.,single,university.degree,no,yes,aug,27,116,1,0,nonexistent,92.201,0.883,no
37201,60,entrepreneur,married,unknown,no,no,aug,1,130,2,0,nonexistent,92.201,0.883,no
37202,35,admin.,single,university.degree,no,no,aug,22,250,1,1,failure,92.201,0.883,no
37203,35,admin.,single,university.degree,no,yes,aug,15,471,1,0,nonexistent,92.201,0.883,no
37204,25,technician,single,university.degree,no,yes,aug,18,256,1,0,nonexistent,92.201,0.883,yes
37205,44,admin.,married,university.degree,no,yes,aug,12,254,2,0,nonexistent,92.201,0.883,yes
37206,76,retired,married,basic.4y,no,yes,aug,26,550,1,0,nonexistent,92.201,0.883,yes
37207,76,retired,married,basic.4y,no,yes,aug,21,345,2,0,nonexistent,92.201,0.881,yes
37208,32,technician,single,professional.course,no,no,aug,15,169,2,0,nonexistent,92.201,0.881,no
37209,46,housemaid,married,high.school,no,yes,aug,7,358,1,0,nonexistent,92.201,0.881,yes
